,Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
12362,34,16,0,1,40,0,1,1
12363,46,10,0,0,50,0,1,1
12364,44,9,0,1,40,0,1,1
12365,23,10,0,0,40,0,1,1
12366,50,14,0,1,50,1,1,1
12367,72,4,0,0,20,0,1,1
12368,20,11,0,1,40,0,0,0
12369,24,9,0,0,40,0,1,1
12370,35,9,0,0,40,0,1,1
12371,62,5,0,0,21,0,0,0
12372,75,10,0,0,35,0,1,1
12373,21,10,0,1,15,0,0,0
12374,60,9,0,0,30,0,1,1
12375,18,9,0,0,25,0,1,1
12376,19,9,1,1,15,0,1,1
12377,31,10,0,1,40,0,1,1
12378,36,13,3,1,8,0,1,1
12379,24,13,0,1,32,0,1,1
12380,62,9,0,0,40,0,1,1
12381,25,9,1,0,40,0,1,1
12382,28,13,0,0,50,1,1,1
12383,56,10,0,0,45,0,1,1
12384,38,11,0,0,40,0,1,1
12385,32,14,0,0,60,1,1,1
12386,41,8,0,0,40,0,1,1
12387,33,2,0,0,40,0,1,1
12388,38,9,0,1,30,0,1,1
12389,44,9,0,1,20,0,1,1
12390,20,10,0,1,30,0,1,1
12391,72,15,0,0,48,1,1,1
12392,72,10,0,0,40,0,1,1
12393,37,15,0,1,60,1,1,1
12394,54,10,0,0,40,1,1,1
12395,48,9,0,0,40,0,1,1
12396,40,10,0,1,20,0,1,1
12397,36,11,0,1,40,0,1,1
12398,60,4,0,0,40,0,0,0
12399,35,9,1,0,40,0,1,1
12400,41,13,3,0,60,1,1,1
12401,52,10,1,0,56,1,1,1
12402,37,9,0,0,75,0,1,1
12403,22,9,0,1,30,0,1,1
12404,59,10,0,1,40,0,1,1
12405,34,10,1,1,40,0,1,1
12406,42,13,0,1,30,0,1,1
12407,21,9,0,1,40,0,1,1
12408,22,12,0,1,5,0,0,0
12409,40,7,0,0,45,0,1,1
12410,32,13,0,1,40,0,1,1
12411,32,13,0,0,40,0,1,1
12412,46,9,0,0,35,0,1,1
12413,21,10,0,1,20,0,1,1
12414,30,9,0,0,40,0,1,1
12415,47,10,0,0,30,0,1,1
12416,53,10,0,0,47,1,1,1
12417,31,13,0,0,55,1,1,1
12418,39,12,0,0,20,0,1,1
12419,50,9,3,1,30,0,1,1
12420,21,10,0,0,35,0,1,1
12421,17,6,0,1,20,0,0,0
12422,73,13,0,1,7,0,0,0
12423,39,14,0,0,55,1,1,1
12424,21,9,0,1,40,0,0,0
12425,20,10,0,0,23,0,1,1
12426,33,9,0,0,60,0,1,1
12427,74,12,0,0,30,1,1,1
12428,25,10,0,0,40,0,1,1
12429,51,9,0,1,3,1,0,0
12430,31,9,0,0,50,0,1,1
12431,27,10,0,1,60,0,1,1
12432,31,7,0,0,55,1,1,1
12433,48,14,0,1,40,0,1,1
12434,73,9,0,1,3,0,1,1
12435,34,14,0,1,32,1,1,1
12436,30,9,0,0,50,0,1,1
12437,53,13,0,0,40,1,1,1
12438,37,9,0,1,40,1,1,1
12439,19,10,0,1,25,0,1,1
12440,53,8,0,0,45,0,1,1
12441,59,15,0,0,40,1,1,1
12442,39,13,0,1,40,0,1,1
12443,23,13,1,1,38,0,1,1
12444,26,13,0,0,43,0,1,1
12445,56,10,0,0,40,0,1,1
12446,90,10,0,1,12,0,1,1
12447,35,9,0,1,28,1,1,1
12448,23,9,0,0,40,0,1,1
12449,52,5,0,0,40,0,1,1
12450,43,9,1,0,40,1,1,1
12451,41,9,0,1,15,0,1,1
12452,39,10,0,0,40,0,1,1
12453,56,14,0,0,50,1,1,1
12454,31,10,0,1,50,0,1,1
12455,69,13,0,0,25,0,1,1
12456,37,10,0,0,45,0,1,1
12457,26,10,0,0,60,1,1,1
12458,46,13,0,0,60,1,1,1
12459,20,6,0,1,30,0,1,1
12460,51,13,0,0,40,1,1,1
12461,63,10,0,0,30,1,0,0
12462,42,10,0,0,40,1,1,1
12463,29,9,0,1,35,1,1,1
12464,62,8,0,0,40,0,1,1
12465,35,13,0,0,40,0,1,1
12466,52,9,0,0,40,1,1,1
12467,64,2,0,0,40,0,1,1
12468,28,11,0,0,55,0,1,1
12469,71,13,1,0,50,1,1,1
12470,33,9,0,0,56,0,1,1
12471,36,4,0,0,40,0,1,1
12472,67,14,4,0,40,0,1,1
12473,26,7,0,0,35,0,1,1
12474,41,10,0,0,65,1,1,1
12475,35,9,0,0,50,0,1,1
12476,63,2,0,0,25,0,1,1
12477,27,9,0,0,40,0,1,1
12478,41,7,1,0,40,0,1,1
12479,30,10,0,1,44,0,1,1
12480,27,6,0,0,40,0,1,1
12481,55,10,0,0,65,1,1,1
12482,25,13,0,0,40,0,1,1
12483,33,9,0,0,40,0,1,1
12484,35,11,0,0,40,0,1,1
12485,39,10,0,0,43,1,1,1
12486,32,10,0,0,99,1,1,1
12487,50,16,0,0,50,1,1,1
12488,39,9,0,0,40,0,1,1
12489,39,10,1,0,24,0,1,1
12490,46,9,0,0,50,0,1,1
12491,53,9,0,0,40,0,1,1
12492,68,15,0,0,60,1,1,1
12493,45,10,0,0,50,0,1,1
12494,42,16,3,0,40,1,1,1
12495,67,13,0,0,50,1,1,1
12496,74,6,0,0,40,0,1,1
12497,20,10,0,1,20,0,1,1
12498,52,14,0,0,40,1,1,1
12499,21,7,1,0,25,0,1,1
12500,33,4,0,0,40,0,1,1
12501,32,6,0,1,40,0,1,1
12502,43,10,0,0,35,0,1,1
12503,67,9,0,1,15,0,1,1
12504,39,6,0,0,40,0,1,1
12505,28,14,0,0,40,0,1,1
12506,27,9,0,0,40,0,1,1
12507,30,4,0,1,30,0,1,1
12508,44,11,0,0,40,1,1,1
12509,23,11,0,0,40,0,1,1
12510,17,7,0,0,10,0,0,0
12511,42,9,0,0,50,0,1,1
12512,39,3,0,0,50,0,1,1
12513,44,13,0,0,40,1,1,1
12514,52,14,0,1,50,0,1,1
12515,17,7,0,0,40,0,1,1
12516,44,9,0,0,45,0,1,1
12517,23,13,0,1,40,0,1,1
12518,52,13,0,0,40,1,1,1
12519,58,9,0,0,40,0,1,1
12520,31,11,0,1,38,1,1,1
12521,26,10,0,0,40,0,1,1
12522,33,9,0,0,70,0,1,1
12523,21,6,0,0,40,0,1,1
12524,48,10,0,0,40,1,1,1
12525,21,9,1,0,36,0,1,1
12526,21,10,0,1,50,0,1,1
12527,41,15,0,1,60,1,1,1
12528,54,13,0,0,60,1,1,1
12529,38,12,0,1,45,0,1,1
12530,37,9,0,0,42,0,1,1
12531,64,13,0,1,40,0,1,1
12532,56,10,0,1,50,0,1,1
12533,41,9,0,0,40,1,1,1
12534,42,10,0,0,60,1,1,1
12535,53,10,0,0,40,1,1,1
12536,37,9,0,0,38,0,1,1
12537,60,9,0,0,40,0,1,1
12538,35,9,0,0,45,1,1,1
12539,70,10,0,0,65,1,1,1
12540,44,16,0,0,50,1,1,1
12541,50,4,0,0,40,0,1,1
12542,58,9,0,1,40,0,1,1
12543,46,9,0,0,40,0,1,1
12544,29,8,0,0,40,0,1,1
12545,26,13,0,0,60,0,1,1
12546,33,10,1,1,35,0,1,1
12547,42,13,0,0,50,1,1,1
12548,24,9,0,0,45,0,1,1
12549,17,7,0,1,8,0,1,1
12550,35,12,0,0,60,0,1,1
12551,37,9,0,0,40,1,1,1
12552,59,12,0,0,40,1,1,1
12553,27,5,0,0,10,0,1,1
12554,38,14,0,1,55,0,1,1
12555,47,10,0,0,40,0,1,1
12556,42,5,0,0,40,0,1,1
12557,40,13,1,1,40,0,1,1
12558,21,10,0,1,40,0,1,1
12559,36,13,0,0,50,0,1,1
12560,46,7,0,0,20,0,1,1
12561,65,9,1,0,40,0,0,0
12562,31,9,0,0,40,0,1,1
12563,29,9,0,0,50,0,1,1
12564,50,6,0,0,60,0,1,1
12565,46,13,1,0,40,0,1,1
12566,31,9,0,1,40,0,1,1
12567,36,14,0,1,40,0,1,1
12568,66,12,0,1,3,0,0,0
12569,59,9,0,0,40,1,1,1
12570,30,13,0,0,40,1,1,1
12571,27,10,0,0,40,0,1,1
12572,44,10,1,0,40,0,1,1
12573,34,9,1,0,40,0,1,1
12574,58,10,0,0,45,0,1,1
12575,36,10,0,0,40,1,1,1
12576,29,9,0,0,32,0,0,0
12577,42,9,0,1,40,0,1,1
12578,24,10,3,0,64,0,1,1
12579,25,10,0,0,40,1,1,1
12580,18,10,1,0,20,0,1,1
12581,55,3,1,0,40,0,1,1
12582,55,7,1,0,48,0,1,1
12583,31,12,1,0,40,0,1,1
12584,33,9,3,0,40,0,1,1
12585,65,9,0,1,40,0,1,1
12586,18,9,0,0,35,0,1,1
12587,23,13,0,0,60,0,1,1
12588,22,9,0,0,50,0,1,1
12589,61,9,0,0,15,0,1,1
12590,40,11,0,0,40,0,1,1
12591,51,10,1,1,40,0,1,1
12592,25,9,1,0,40,0,1,1
12593,63,13,3,1,35,0,1,1
12594,17,7,0,1,20,0,1,1
12595,54,14,0,1,20,0,1,1
12596,45,12,0,0,47,0,1,1
12597,28,9,1,1,40,0,1,1
12598,24,10,0,0,40,0,1,1
12599,70,13,0,0,30,0,1,1
12600,46,16,0,0,40,1,1,1
12601,51,5,0,1,45,0,1,1
12602,58,9,0,1,40,0,1,1
12603,71,9,0,1,18,0,0,0
12604,26,13,0,0,37,0,1,1
12605,38,10,0,0,40,1,1,1
12606,40,6,0,0,40,0,1,1
12607,45,9,0,0,50,0,1,1
12608,43,10,0,0,40,1,1,1
12609,55,13,0,0,50,0,1,1
12610,38,7,0,0,40,0,1,1
12611,26,9,0,1,40,0,0,0
12612,19,9,0,0,40,0,1,1
12613,66,13,0,1,40,0,1,1
12614,34,13,0,1,50,0,1,1
12615,35,7,1,0,40,0,1,1
12616,47,9,0,1,40,0,0,0
12617,34,13,0,0,48,1,1,1
12618,55,10,0,0,35,1,1,1
12619,43,11,1,0,40,0,1,1
12620,66,9,0,0,40,0,1,1
12621,42,13,0,0,45,1,1,1
12622,55,13,0,0,50,1,1,1
12623,43,13,0,0,40,1,1,1
12624,33,6,0,0,40,0,1,1
12625,18,9,0,1,40,0,1,1
12626,50,10,0,1,40,0,1,1
12627,38,9,0,0,40,0,1,1
12628,46,9,0,0,46,0,1,1
12629,38,13,0,0,45,1,1,1
12630,45,11,0,0,35,0,1,1
12631,30,6,0,0,45,0,1,1
12632,56,14,0,0,50,1,1,1
12633,29,10,4,0,40,1,1,1
12634,34,9,0,1,50,0,1,1
12635,58,10,0,1,25,0,1,1
12636,47,13,0,1,40,1,1,1
12637,62,13,0,0,40,0,1,1
12638,24,9,1,1,40,0,1,1
12639,49,9,0,0,40,0,1,1
12640,40,9,0,0,50,1,1,1
12641,17,7,0,0,14,0,1,1
12642,36,10,0,0,45,0,1,1
12643,73,9,0,1,7,0,1,1
12644,26,13,0,1,20,0,1,1
12645,63,10,0,0,10,0,1,1
12646,21,9,0,1,22,0,1,1
12647,49,7,0,1,40,0,1,1
12648,20,9,0,0,45,0,1,1
12649,40,9,0,0,40,0,1,1
12650,36,10,0,0,50,0,1,1
12651,55,9,0,1,40,0,1,1
12652,39,13,0,0,45,1,1,1
12653,40,9,0,0,40,0,1,1
12654,18,6,0,0,40,0,1,1
12655,42,9,0,0,60,0,1,1
12656,49,10,1,1,40,0,1,1
12657,26,10,3,1,35,0,1,1
12658,18,10,0,1,23,0,1,1
12659,57,12,0,1,40,0,1,1
12660,35,9,0,0,40,0,1,1
12661,21,6,0,0,50,0,1,1
12662,43,7,0,0,80,0,1,1
12663,32,13,1,0,40,0,1,1
12664,23,10,0,1,30,0,1,1
12665,59,9,0,1,40,0,1,1
12666,50,13,0,0,36,1,1,1
12667,47,9,0,0,20,1,1,1
12668,36,9,0,1,40,0,1,1
12669,35,13,3,1,40,1,1,1
12670,24,9,4,0,40,0,1,1
12671,22,9,0,0,40,0,1,1
12672,67,13,0,0,30,0,1,1
12673,44,10,0,0,40,0,1,1
12674,34,6,0,0,80,0,1,1
12675,24,10,0,0,40,0,1,1
12676,68,9,0,0,8,1,0,0
12677,46,13,0,0,40,0,1,1
12678,41,9,0,1,40,0,1,1
12679,66,9,0,0,34,0,1,1
12680,21,9,0,1,38,0,1,1
12681,25,7,3,0,35,0,1,1
12682,31,2,4,0,40,0,1,1
12683,51,14,0,0,40,1,1,1
12684,33,16,0,0,45,1,1,1
12685,24,13,0,0,20,0,1,1
12686,31,12,1,1,40,0,1,1
12687,31,13,0,0,45,1,1,1
12688,54,9,0,0,40,0,1,1
12689,49,9,0,0,35,0,1,1
12690,59,9,0,1,35,0,1,1
12691,76,4,0,0,28,0,1,1
12692,32,16,0,0,40,1,1,1
12693,47,9,0,1,35,0,1,1
12694,70,13,0,0,15,0,1,1
12695,41,11,0,0,40,1,1,1
12696,46,9,0,0,40,0,1,1
12697,36,9,3,1,40,0,1,1
12698,23,10,0,0,40,0,0,0
12699,44,13,0,1,45,1,1,1
12700,32,9,0,0,40,0,1,1
12701,47,13,0,1,40,1,1,1
12702,56,9,0,1,40,0,1,1
12703,38,12,0,0,56,1,1,1
12704,74,9,0,1,28,0,1,1
12705,19,10,0,1,20,0,1,1
12706,74,9,0,0,12,0,1,1
12707,22,9,0,1,40,0,0,0
12708,32,9,4,0,40,0,1,1
12709,31,8,0,0,55,0,1,1
12710,24,13,0,0,40,0,1,1
12711,46,13,0,0,40,1,1,1
12712,27,9,1,0,40,0,1,1
12713,56,13,0,0,55,1,1,1
12714,40,13,0,1,20,0,1,1
12715,67,9,0,0,35,0,1,1
12716,45,9,3,0,45,0,1,1
12717,36,13,0,1,40,0,1,1
12718,47,14,0,1,40,1,1,1
12719,61,13,0,0,40,1,1,1
12720,50,9,0,0,40,1,1,1
12721,43,10,1,0,40,0,1,1
12722,69,13,0,0,50,1,1,1
12723,32,13,0,0,50,0,1,1
12724,38,13,0,0,30,0,1,1
12725,45,10,0,1,40,0,1,1
12726,32,3,0,0,48,0,1,1
12727,51,9,0,1,40,0,1,1
12728,38,9,0,0,50,1,1,1
12729,36,15,0,0,55,1,1,1
12730,42,14,0,0,40,1,1,1
12731,24,9,0,0,40,0,1,1
12732,50,14,0,1,38,0,1,1
12733,36,12,0,1,40,1,1,1
12734,31,10,0,1,55,1,1,1
12735,33,10,0,1,40,0,1,1
12736,37,4,1,0,35,1,1,1
12737,26,10,0,1,40,0,1,1
12738,43,9,0,0,99,0,1,1
12739,46,10,0,0,40,0,1,1
12740,22,9,1,1,40,0,1,1
12741,45,14,0,1,55,0,1,1
12742,17,7,0,1,15,0,1,1
12743,23,10,0,0,25,0,1,1
12744,36,13,4,0,40,1,1,1
12745,47,10,0,0,40,0,1,1
12746,29,14,0,0,45,0,1,1
12747,39,15,0,0,45,1,1,1
12748,33,11,0,0,25,0,1,1
12749,30,11,0,1,52,0,1,1
12750,22,13,0,1,20,0,1,1
12751,18,8,0,0,7,0,0,0
12752,28,10,0,0,40,0,1,1
12753,40,9,0,1,12,0,1,1
12754,29,13,0,0,40,1,1,1
12755,28,10,0,1,40,0,1,1
12756,23,10,0,0,30,0,1,1
12757,45,6,1,0,40,0,1,1
12758,48,14,0,1,44,0,1,1
12759,47,9,0,1,40,1,1,1
12760,48,15,0,0,20,0,1,1
12761,25,13,0,1,40,1,1,1
12762,63,10,0,0,35,1,1,1
12763,42,9,0,1,40,0,1,1
12764,33,13,0,0,50,1,1,1
12765,30,9,0,0,40,0,1,1
12766,45,14,3,0,40,1,1,1
12767,24,11,0,1,40,0,1,1
12768,34,7,0,1,30,0,1,1
12769,27,13,1,1,40,0,1,1
12770,31,9,0,1,37,0,1,1
12771,44,13,0,0,56,0,1,1
12772,27,10,0,1,50,0,1,1
12773,62,11,0,0,10,0,0,0
12774,28,9,0,1,35,0,1,1
12775,40,13,0,0,30,0,1,1
12776,42,13,0,0,70,1,1,1
12777,24,13,0,0,15,0,1,1
12778,56,9,0,0,40,0,1,1
12779,27,9,0,0,40,0,1,1
12780,43,10,0,0,55,0,1,1
12781,56,9,1,1,40,0,1,1
12782,20,10,0,0,60,0,1,1
12783,52,9,0,0,55,0,1,1
12784,50,12,0,0,40,1,1,1
12785,29,10,0,1,40,0,1,1
12786,23,10,0,0,50,0,1,1
12787,32,11,0,0,40,1,1,1
12788,27,13,0,0,30,0,0,0
12789,23,10,0,0,40,0,1,1
12790,28,13,0,1,40,0,1,1
12791,32,9,0,0,48,0,1,1
12792,19,10,0,1,20,0,1,1
12793,34,10,0,0,40,0,1,1
12794,23,9,0,0,38,0,1,1
12795,49,6,0,1,32,0,1,1
12796,17,8,0,0,10,0,1,1
12797,39,13,0,0,40,1,1,1
12798,32,11,0,1,40,0,1,1
12799,30,9,0,1,40,0,1,1
12800,25,13,0,0,30,0,1,1
12801,76,13,3,0,32,0,0,0
12802,62,4,0,0,40,0,1,1
12803,61,13,1,0,20,0,1,1
12804,33,9,2,1,72,0,1,1
12805,50,11,0,0,46,1,1,1
12806,43,9,0,0,40,1,1,1
12807,27,9,0,0,39,0,1,1
12808,67,7,1,0,9,1,1,1
12809,27,14,3,0,20,0,1,1
12810,33,13,0,0,50,0,1,1
12811,35,9,0,1,30,0,1,1
12812,20,10,0,1,2,0,1,1
12813,26,13,0,1,15,0,1,1
12814,45,10,0,0,60,0,1,1
12815,23,3,0,1,40,0,1,1
12816,48,14,0,0,50,0,1,1
12817,28,14,0,1,40,1,1,1
12818,40,14,3,0,40,0,1,1
12819,62,14,0,0,40,1,1,1
12820,52,10,0,0,30,0,1,1
12821,50,10,0,0,60,1,1,1
12822,43,9,0,1,20,0,1,1
12823,44,14,0,0,40,0,1,1
12824,25,13,0,1,30,1,1,1
12825,23,10,1,0,30,0,1,1
12826,39,9,0,1,40,0,1,1
12827,26,9,0,1,40,0,1,1
12828,40,11,0,0,40,0,1,1
12829,23,10,0,1,20,0,1,1
12830,22,13,0,1,35,0,1,1
12831,35,13,3,0,50,1,1,1
12832,52,14,0,0,40,1,1,1
12833,37,12,3,1,38,1,1,1
12834,25,10,0,1,45,0,1,1
12835,27,13,3,1,40,0,1,1
12836,51,10,0,0,40,0,1,1
12837,18,10,0,1,16,0,1,1
12838,26,9,0,0,50,0,1,1
12839,21,10,0,1,40,0,0,0
12840,42,9,0,0,40,1,1,1
12841,64,13,0,0,50,1,1,1
12842,34,9,0,1,40,0,1,1
12843,70,13,0,0,40,0,1,1
12844,27,11,0,1,35,0,1,1
12845,52,10,0,0,45,0,1,1
12846,25,9,0,0,45,0,1,1
12847,33,9,0,1,40,0,1,1
12848,18,7,0,0,15,0,1,1
12849,51,9,0,0,50,0,1,1
12850,35,9,0,1,20,0,1,1
12851,61,13,3,1,30,0,1,1
12852,41,10,0,0,40,0,1,1
12853,40,11,0,0,72,1,1,1
12854,24,9,0,1,40,0,1,1
12855,29,10,0,1,35,0,1,1
12856,24,9,0,1,25,0,0,0
12857,18,7,0,1,15,0,1,1
12858,60,9,0,1,40,0,1,1
12859,35,7,0,0,40,0,0,0
12860,28,10,0,1,40,0,1,1
12861,26,7,0,0,50,0,1,1
12862,41,9,0,0,40,1,1,1
12863,52,9,0,0,40,0,1,1
12864,45,13,0,0,40,1,1,1
12865,26,13,0,0,30,0,1,1
12866,48,10,0,0,40,1,1,1
12867,18,10,0,1,30,0,0,0
12868,47,9,4,1,35,0,1,1
12869,22,5,0,1,40,0,1,1
12870,35,10,3,1,40,0,1,1
12871,38,9,0,0,75,1,1,1
12872,19,10,0,0,30,0,0,0
12873,34,10,0,0,40,0,1,1
12874,39,12,0,1,40,1,1,1
12875,49,9,0,0,50,1,0,0
12876,38,10,4,0,40,0,1,1
12877,25,13,0,1,10,0,1,1
12878,23,13,0,1,40,0,1,1
12879,48,13,0,1,45,0,1,1
12880,62,14,3,0,40,1,1,1
12881,27,9,0,0,20,0,1,1
12882,24,10,0,0,50,0,1,1
12883,23,13,0,0,50,0,0,0
12884,59,13,0,0,45,0,1,1
12885,55,9,0,1,40,0,1,1
12886,48,6,1,0,40,0,1,1
12887,61,10,0,0,40,0,1,1
12888,43,10,0,1,14,0,1,1
12889,46,9,0,1,40,0,1,1
12890,34,9,1,1,35,0,1,1
12891,32,9,1,0,50,0,1,1
12892,51,9,0,0,99,0,0,0
12893,26,9,0,0,30,0,1,1
12894,39,6,0,0,40,0,1,1
12895,50,9,0,0,55,1,1,1
12896,51,9,0,0,40,0,1,1
12897,43,10,0,0,40,0,1,1
12898,30,13,0,0,40,0,1,1
12899,44,13,0,0,40,1,1,1
12900,40,9,0,1,30,0,1,1
12901,41,14,0,0,40,1,1,1
12902,48,9,0,1,20,0,1,1
12903,57,9,0,0,40,1,1,1
12904,21,11,0,1,40,0,1,1
12905,27,10,1,1,30,0,1,1
12906,27,10,0,1,10,0,1,1
12907,31,9,0,1,40,0,1,1
12908,23,9,0,0,50,0,1,1
12909,45,10,4,0,60,1,1,1
12910,61,9,1,0,24,0,1,1
12911,32,10,0,0,40,0,1,1
12912,42,9,0,0,43,1,1,1
12913,41,9,0,0,50,0,1,1
12914,60,9,0,1,99,0,1,1
12915,28,10,0,1,42,0,1,1
12916,49,12,0,1,38,0,1,1
12917,23,11,0,0,40,1,1,1
12918,30,13,0,1,40,0,1,1
12919,28,11,0,0,50,0,1,1
12920,27,9,0,0,60,0,1,1
12921,26,14,0,0,60,0,1,1
12922,40,14,0,0,80,0,1,1
12923,30,13,0,0,37,1,1,1
12924,42,13,0,0,50,1,1,1
12925,72,9,0,0,70,0,1,1
12926,30,10,1,0,40,0,1,1
12927,51,11,0,0,40,0,1,1
12928,24,14,0,1,60,1,1,1
12929,43,9,0,0,40,0,1,1
12930,53,10,0,0,50,1,1,1
12931,45,10,0,1,64,0,1,1
12932,21,10,4,0,40,0,1,1
12933,36,13,0,0,40,0,1,1
12934,34,9,0,1,40,0,1,1
12935,25,7,0,1,40,0,1,1
12936,57,9,0,0,40,0,1,1
12937,46,14,0,0,40,1,1,1
12938,30,9,0,0,40,0,1,1
12939,31,13,0,0,40,0,1,1
12940,42,13,0,0,40,0,1,1
12941,48,9,0,0,40,1,1,1
12942,42,10,0,0,40,0,1,1
12943,57,9,0,0,40,0,1,1
12944,45,14,0,0,40,1,1,1
12945,27,13,0,1,55,0,1,1
12946,41,7,0,1,20,0,1,1
12947,44,10,0,0,40,1,1,1
12948,39,10,0,0,40,0,1,1
12949,18,10,0,1,25,0,1,1
12950,31,12,0,0,40,0,1,1
12951,24,9,0,0,50,0,1,1
12952,19,10,0,0,30,0,1,1
12953,54,9,0,1,40,0,1,1
12954,47,10,0,1,40,0,1,1
12955,17,8,0,0,12,0,1,1
12956,39,14,3,0,48,0,1,1
12957,24,9,1,0,40,0,1,1
12958,20,10,2,1,40,0,1,1
12959,25,9,0,0,40,1,1,1
12960,39,13,0,1,44,1,1,1
12961,20,10,0,0,40,0,1,1
12962,44,14,1,0,40,0,1,1
12963,23,12,0,0,20,0,1,1
12964,24,8,0,0,40,0,1,1
12965,53,9,0,0,40,1,1,1
12966,24,13,0,1,20,1,1,1
12967,45,10,0,1,40,0,1,1
12968,55,10,0,0,74,1,1,1
12969,21,10,0,1,20,0,1,1
12970,64,14,0,0,40,0,1,1
12971,36,13,0,1,20,0,1,1
12972,55,10,1,1,55,1,1,1
12973,21,10,0,1,24,0,1,1
12974,17,7,0,1,7,0,1,1
12975,27,10,0,1,40,0,1,1
12976,25,11,1,1,40,0,1,1
12977,38,10,0,1,35,1,1,1
12978,33,9,0,0,48,0,0,0
12979,52,9,0,1,40,0,1,1
12980,22,9,0,0,30,0,1,1
12981,37,14,0,0,60,1,1,1
12982,37,10,0,0,45,1,1,1
12983,65,14,0,0,39,1,1,1
12984,28,13,0,0,40,0,1,1
12985,32,13,0,0,50,1,1,1
12986,53,13,3,0,35,0,1,1
12987,32,6,1,1,50,0,1,1
12988,45,11,0,0,40,1,1,1
12989,49,4,0,0,40,0,1,1
12990,34,13,0,1,50,0,1,1
12991,39,9,0,1,40,0,1,1
12992,43,10,1,1,40,0,1,1
12993,45,9,0,0,12,0,0,0
12994,35,10,1,0,40,0,1,1
12995,41,16,3,0,40,1,1,1
12996,62,14,0,1,20,0,1,1
12997,45,9,0,0,40,0,1,1
12998,35,9,0,1,40,0,1,1
12999,34,10,0,0,40,0,1,1
13000,40,15,0,0,60,1,1,1
13001,17,6,0,0,15,0,1,1
13002,18,9,0,0,40,0,1,1
13003,27,9,1,1,40,0,1,1
13004,20,7,0,0,40,0,1,1
13005,55,10,0,0,58,0,1,1
13006,57,4,0,1,40,0,1,1
13007,38,16,0,0,40,0,1,1
13008,20,5,0,1,40,0,1,1
13009,52,4,0,0,20,0,1,1
13010,18,6,1,0,20,0,1,1
13011,52,9,0,0,45,0,1,1
13012,42,13,0,0,40,1,1,1
13013,48,13,0,0,40,1,1,1
13014,55,9,0,1,40,0,1,1
13015,18,9,0,0,30,0,1,1
13016,17,7,0,0,22,0,1,1
13017,47,9,0,0,40,0,1,1
13018,29,9,3,0,26,0,1,1
13019,48,13,0,0,40,0,1,1
13020,31,9,0,1,40,0,1,1
13021,54,10,0,1,40,0,1,1
13022,69,4,0,1,20,0,1,1
13023,40,10,0,0,50,0,1,1
13024,25,9,0,1,50,0,1,1
13025,82,4,0,0,40,0,1,1
13026,48,13,0,0,50,0,1,1
13027,53,9,0,0,40,0,1,1
13028,47,10,2,0,50,1,1,1
13029,57,9,0,0,40,0,1,1
13030,21,10,0,1,13,0,1,1
13031,52,3,1,1,40,0,1,1
13032,45,10,0,0,40,0,1,1
13033,54,14,0,0,40,1,1,1
13034,69,15,0,0,45,1,1,1
13035,30,10,1,1,40,0,1,1
13036,37,4,4,0,40,0,1,1
13037,60,6,0,0,44,1,1,1
13038,55,9,0,0,40,0,1,1
13039,46,13,0,0,55,1,1,1
13040,21,9,0,0,40,0,1,1
13041,25,12,0,0,40,0,1,1
13042,67,9,0,0,4,0,1,1
13043,41,14,0,0,40,1,1,1
13044,53,9,0,0,50,0,1,1
13045,26,9,0,1,40,0,1,1
13046,68,9,0,0,10,1,1,1
13047,36,12,0,1,40,0,1,1
13048,20,12,0,1,15,0,1,1
13049,20,10,0,0,40,0,1,1
13050,35,15,0,0,45,1,1,1
13051,27,13,0,1,40,0,1,1
13052,29,9,0,0,40,0,1,1
13053,28,13,0,0,40,0,1,1
13054,40,14,0,1,50,1,1,1
13055,20,5,0,0,40,0,1,1
13056,51,11,0,1,40,0,1,1
13057,30,14,0,1,40,0,1,1
13058,50,9,0,1,55,0,1,1
13059,30,9,0,0,40,0,1,1
13060,34,13,1,1,39,0,1,1
13061,55,14,0,0,52,1,1,1
13062,53,12,0,1,70,0,1,1
13063,45,14,0,1,50,1,1,1
13064,45,12,0,1,50,0,1,1
13065,40,4,0,0,72,0,1,1
13066,73,14,0,0,20,0,1,1
13067,18,8,0,1,20,0,1,1
13068,33,9,0,0,55,1,1,1
13069,33,13,0,0,50,0,1,1
13070,38,10,0,0,48,1,1,1
13071,65,10,0,0,4,0,0,0
13072,31,9,0,0,45,1,1,1
13073,24,13,0,1,40,0,0,0
13074,51,13,0,0,40,1,1,1
13075,32,13,0,0,45,1,1,1
13076,52,9,0,0,40,0,1,1
13077,41,13,0,0,50,0,1,1
13078,25,9,0,1,35,0,1,1
13079,45,11,0,0,40,0,1,1
13080,61,9,0,0,20,0,1,1
13081,71,10,0,1,28,0,1,1
13082,63,9,0,1,27,0,1,1
13083,45,9,1,1,40,0,1,1
13084,57,13,0,1,45,1,0,0
13085,47,9,0,0,52,0,1,1
13086,50,14,0,1,25,0,1,1
13087,25,13,0,0,45,0,1,1
13088,32,9,1,1,40,0,1,1
13089,40,16,0,0,40,1,1,1
13090,50,6,0,1,40,0,1,1
13091,54,10,0,1,40,0,1,1
13092,34,9,0,0,50,1,1,1
13093,42,5,1,1,46,0,1,1
13094,27,9,0,0,40,0,0,0
13095,38,9,0,0,60,0,1,1
