Unnamed: 0,Age,Education_num,Race,Sex,Hours_per_week,Class_ind,Occupation_ind
10527,31,9,0,0,40,1,1
4790,43,14,1,1,40,1,1
2356,59,9,0,1,37,1,1
11894,54,14,0,1,37,1,1
11996,28,10,1,0,40,1,1
1927,60,9,3,0,45,1,1
15236,39,13,0,0,60,1,1
3427,31,13,0,0,40,1,1
8941,44,11,0,1,40,1,1
3638,30,9,1,1,20,0,0
13893,60,16,0,1,30,1,1
1266,57,9,1,1,38,1,1
13612,46,14,0,0,50,1,1
1560,55,9,0,1,6,0,0
15302,47,11,0,0,45,1,1
11787,41,10,2,1,38,1,1
10326,61,9,0,1,36,1,1
7179,53,9,1,1,40,1,1
13258,18,9,0,0,12,1,1
4109,33,9,0,1,40,1,1
13161,28,13,0,0,55,1,1
7867,21,10,0,0,40,1,1
4904,39,13,0,0,60,1,1
7294,34,9,1,1,40,1,1
514,34,10,0,0,40,1,1
894,36,9,0,0,60,1,1
8601,42,13,0,1,60,1,1
21,34,10,1,1,35,1,1
11577,41,13,0,1,52,1,1
16186,35,9,0,0,40,1,1
899,90,12,0,0,50,1,1
207,73,9,0,0,20,1,1
14675,42,9,0,0,40,1,1
458,24,9,0,1,35,1,1
10246,30,10,0,1,40,1,1
2430,26,9,0,0,40,1,1
8442,23,13,0,1,38,1,1
12398,60,4,0,0,40,0,0
13629,26,11,0,0,50,1,1
9299,56,10,0,0,99,1,1
3389,58,13,0,0,47,1,1
9905,45,15,0,0,50,1,1
3911,46,7,1,0,40,1,1
5383,19,9,0,0,15,1,1
8907,43,12,1,0,40,1,1
552,48,13,0,0,50,1,1
9631,37,13,0,0,40,1,1
10462,62,9,0,0,42,1,1
3144,24,2,0,1,40,1,1
6917,35,12,0,1,12,0,0
2056,26,13,0,0,72,1,1
1925,58,9,0,0,38,1,1
634,42,9,0,0,52,1,1
6082,57,11,0,1,5,0,0
8508,58,9,0,0,16,1,1
15144,36,11,0,0,40,1,1
15776,27,12,1,0,45,1,1
13616,57,10,0,0,50,1,1
8619,48,9,0,1,35,1,1
14028,38,14,0,1,40,1,1
105,36,6,0,1,40,1,1
3041,49,10,0,1,43,1,1
12430,31,9,0,0,50,1,1
10361,17,6,0,0,16,1,1
1709,46,9,0,0,48,1,1
89,41,14,0,1,10,0,0
7014,26,11,1,0,50,1,1
10433,42,4,0,0,99,1,1
3174,41,9,0,0,32,1,1
917,48,10,0,0,40,1,1
7833,24,9,0,0,65,1,1
6732,41,13,0,1,60,1,1
1949,53,6,1,1,40,1,1
12236,28,13,0,1,20,1,1
11040,20,10,0,0,30,1,1
6368,21,9,0,0,40,1,1
1,38,9,0,0,50,1,1
8032,31,6,0,0,99,1,1
12529,38,12,0,1,45,1,1
6047,41,9,1,0,40,1,1
9127,34,9,0,0,40,1,1
15047,62,9,1,1,40,1,1
2720,32,13,0,0,60,1,1
13397,30,9,0,0,40,1,1
13621,25,9,0,0,65,1,1
8783,44,10,0,0,80,1,1
15979,35,11,0,0,44,1,1
3117,41,3,0,1,40,1,1
11128,49,14,0,0,60,1,1
15450,54,9,0,0,40,1,1
10640,30,9,0,0,40,1,1
9768,33,14,1,1,70,1,1
13399,26,9,0,0,40,1,1
3762,31,9,0,0,50,1,1
213,39,13,0,0,40,1,1
778,33,13,0,1,40,1,1
14961,26,13,0,1,48,1,1
3496,90,15,0,0,60,1,1
14413,51,13,0,0,55,1,1
2043,33,13,0,0,30,1,1
8920,36,10,0,1,30,1,1
5420,49,14,0,1,32,1,1
6154,56,10,0,0,50,1,1
9759,35,11,0,0,40,1,1
8357,46,16,0,0,55,1,1
12894,39,6,0,0,40,1,1
11758,35,10,0,0,50,1,1
14235,43,9,0,1,40,1,1
12625,18,9,0,1,40,1,1
13631,52,14,0,0,40,1,1
10205,68,9,0,1,16,0,0
8465,45,12,1,1,40,1,1
12052,27,10,1,0,36,0,0
4167,38,9,0,0,40,1,1
10960,35,10,0,0,40,1,1
3788,19,10,1,1,20,1,1
13375,44,14,0,0,50,1,1
8586,23,12,0,1,70,1,1
583,33,10,1,1,40,1,1
16142,39,14,1,0,40,1,1
16253,39,13,0,1,40,1,1
116,46,9,0,0,40,1,1
6644,30,10,0,1,5,1,1
14748,30,13,0,0,50,1,1
16201,43,14,0,0,45,1,1
15913,19,9,0,0,25,1,1
14634,21,10,0,1,20,1,1
8712,37,9,0,0,55,1,1
1763,38,10,1,0,65,1,1
1875,28,13,3,0,50,1,1
13547,19,9,0,1,36,1,1
12157,41,9,1,1,40,1,1
11536,68,15,0,0,35,1,1
10445,26,9,0,0,40,1,1
3224,44,11,0,0,40,1,1
526,36,13,0,0,40,1,1
7725,41,12,0,0,45,1,1
2946,29,14,0,0,40,1,1
4473,32,12,0,0,20,1,1
12091,36,9,0,0,40,1,1
5655,57,9,0,0,40,1,1
8884,61,13,1,1,40,1,1
6059,43,14,0,0,40,1,1
959,59,9,0,0,55,1,1
12636,47,13,0,1,40,1,1
6342,49,13,0,0,40,1,1
3633,19,10,0,1,12,1,1
1050,25,13,1,1,40,1,1
8782,51,13,0,0,50,1,1
8711,33,14,0,0,60,1,1
3380,34,9,0,0,60,1,1
3676,24,5,4,0,40,1,1
5776,34,13,0,0,40,1,1
14766,44,14,0,0,20,1,1
6573,43,13,0,0,40,1,1
5179,49,9,0,1,16,1,1
1607,20,10,0,0,40,0,0
3610,30,10,0,0,40,1,1
15895,40,10,0,0,40,1,1
6635,26,10,0,0,32,1,1
16277,64,9,1,0,40,0,0
10001,19,10,0,0,40,0,0
791,57,6,2,1,20,1,1
8984,31,13,3,0,35,1,1
3056,44,13,0,0,45,1,1
10047,27,11,0,0,40,1,1
1980,53,15,0,0,40,1,1
11425,22,9,0,1,15,1,1
3598,33,13,0,0,40,1,1
933,19,10,1,1,40,0,0
12155,31,9,1,0,40,1,1
16112,53,11,0,0,35,1,1
7424,33,14,1,0,35,1,1
5626,37,12,0,0,46,1,1
13698,32,11,0,0,50,1,1
1682,26,9,0,0,40,1,1
4179,27,10,0,0,40,1,1
12218,22,10,0,0,40,1,1
13156,53,16,0,1,40,1,1
6446,50,14,0,0,50,1,1
4116,34,9,1,0,40,1,1
988,26,7,0,1,35,1,1
11703,58,11,0,0,40,1,1
11645,23,10,0,0,40,1,1
2896,22,12,0,1,37,1,1
3778,25,13,0,1,40,1,1
5658,28,10,0,0,37,1,1
11722,43,13,1,0,50,1,1
3093,31,13,0,0,55,1,1
3155,25,10,0,0,45,1,1
13261,41,9,0,0,40,1,1
13998,41,9,0,1,40,1,1
11393,22,10,0,0,55,1,1
1823,40,9,0,1,40,1,1
15692,48,12,0,0,60,1,1
1098,26,14,1,0,50,1,1
10396,18,9,0,0,50,1,1
2844,20,10,0,0,25,1,1
9078,32,9,0,0,70,1,1
3342,18,9,0,1,30,1,1
38,17,6,0,0,40,1,1
6540,52,13,0,0,40,1,1
15262,50,14,3,0,45,1,1
8707,41,11,0,0,45,1,1
3356,22,9,0,0,40,1,1
13025,82,4,0,0,40,1,1
9645,29,9,0,0,40,1,1
11745,58,9,0,0,60,1,1
11801,52,9,0,0,60,1,1
12857,18,7,0,1,15,1,1
10698,56,9,0,0,40,1,1
11186,68,7,0,0,40,1,1
12191,31,15,3,0,40,1,1
7813,40,9,0,0,40,1,1
15847,66,7,0,0,40,1,1
9098,72,11,0,0,45,1,1
8220,33,5,0,0,40,1,1
15067,50,10,0,1,40,1,1
10699,60,10,0,0,2,0,0
2428,39,13,0,0,52,1,1
5043,18,9,0,0,40,1,1
5346,30,11,0,0,40,1,1
8954,47,13,0,0,48,1,1
11939,18,10,0,0,40,0,0
4811,20,9,0,1,10,1,1
8476,21,10,1,1,35,1,1
686,58,10,0,0,70,1,1
4799,30,10,0,1,40,1,1
7437,41,9,0,0,40,1,1
2353,42,11,0,0,40,1,1
6353,37,9,1,0,20,1,1
14591,80,9,0,0,40,1,1
4569,28,9,0,1,40,1,1
8213,24,13,0,0,40,1,1
2752,37,12,0,1,40,1,1
9077,46,9,0,0,45,1,1
8073,53,15,0,0,40,1,1
9109,26,5,0,0,35,1,1
1040,53,16,0,0,50,1,1
14492,25,10,0,1,40,1,1
7491,22,13,0,0,50,1,1
1265,27,9,0,0,40,1,1
12771,44,13,0,0,56,1,1
15134,18,7,0,0,40,1,1
7059,27,12,3,0,40,1,1
13507,41,9,1,0,30,1,1
277,18,7,0,0,24,1,1
5084,19,7,0,1,15,1,1
10276,18,8,0,0,20,1,1
9437,21,10,0,0,50,0,0
2382,21,10,0,0,30,1,1
571,41,14,0,1,30,1,1
1435,40,9,0,0,40,1,1
12094,53,12,3,1,40,1,1
13281,27,9,0,0,40,1,1
9439,51,11,0,0,46,1,1
5352,31,9,0,1,40,1,1
12873,34,10,0,0,40,1,1
11718,69,9,0,0,40,1,1
10706,64,9,0,0,70,1,1
5445,64,4,0,0,70,1,1
1007,34,11,0,1,40,1,1
12962,44,14,1,0,40,1,1
4543,51,13,1,0,40,1,1
12987,32,6,1,1,50,1,1
14412,22,10,0,0,20,1,1
15139,46,10,1,1,40,1,1
2064,69,14,0,1,40,1,1
13544,55,9,0,1,40,1,1
1136,38,10,0,0,36,1,1
9882,24,9,0,1,40,1,1
15111,41,9,0,0,40,1,1
13836,39,9,0,0,40,1,1
5343,39,13,0,0,55,1,1
10177,21,12,0,1,40,0,0
294,23,10,0,0,40,1,1
9739,19,10,3,0,40,1,1
10204,48,9,0,0,40,1,1
8780,48,11,0,0,40,1,1
11521,18,7,0,1,12,1,1
2403,22,10,3,0,20,1,1
10321,41,9,1,1,40,1,1
3998,37,14,0,0,55,1,1
15224,46,12,0,0,45,1,1
3741,40,9,0,0,40,1,1
11700,58,9,0,0,40,1,1
15062,23,9,1,0,40,1,1
2719,21,9,0,0,30,1,1
15033,55,9,0,0,40,1,1
12713,56,13,0,0,55,1,1
5150,51,9,0,0,40,1,1
2808,37,9,1,1,40,0,0
9017,23,12,0,1,15,1,1
556,39,13,0,0,60,1,1
14713,27,13,0,0,42,1,1
4795,36,4,0,1,40,1,1
2469,67,9,0,0,45,1,1
3738,35,10,1,1,40,1,1
4286,58,14,0,1,40,1,1
12643,73,9,0,1,7,1,1
13481,49,9,1,1,40,1,1
9908,58,9,0,0,50,1,1
2604,41,5,2,0,84,1,1
362,57,10,0,0,25,1,1
6924,21,9,0,0,40,1,1
1704,41,13,0,0,40,1,1
2139,61,5,0,0,40,1,1
3239,34,10,0,1,45,1,1
2383,29,9,0,1,45,1,1
7314,40,9,0,0,40,1,1
4311,35,9,1,0,40,1,1
9477,58,12,0,0,42,1,1
1312,62,7,0,0,50,1,1
15223,17,6,0,1,10,1,1
15385,29,9,0,0,50,1,1
3930,28,10,1,0,40,1,1
6183,46,13,0,1,50,1,1
14155,22,10,0,0,40,1,1
1591,21,9,0,0,25,1,1
13634,39,10,0,1,40,1,1
15322,38,9,0,0,50,1,1
2162,25,9,0,0,40,1,1
2396,34,11,2,1,27,1,1
317,19,10,0,1,25,1,1
9516,17,5,1,0,20,0,0
11303,59,10,0,1,12,0,0
5233,52,14,0,1,40,1,1
14542,28,16,0,0,50,1,1
5068,46,10,1,0,60,1,1
4036,22,9,1,0,20,1,1
8987,17,6,4,1,35,1,1
3020,33,9,0,0,8,1,1
9903,42,11,0,0,80,1,1
11579,50,10,0,1,35,1,1
8228,45,5,1,1,40,1,1
12741,45,14,0,1,55,1,1
9105,41,9,0,0,36,1,1
13913,53,13,0,0,40,1,1
5295,40,13,0,0,60,1,1
3972,25,2,0,0,40,1,1
5370,39,7,4,0,40,1,1
4133,20,10,0,1,10,1,1
974,25,7,0,0,40,1,1
7291,22,9,0,0,40,1,1
9175,23,13,0,0,40,0,0
954,35,10,0,0,56,1,1
9610,25,13,0,0,40,1,1
9752,19,10,0,1,32,0,0
12327,25,9,0,0,45,1,1
13774,59,4,0,0,40,1,1
14530,24,9,0,0,45,1,1
12457,26,10,0,0,60,1,1
9547,31,13,0,0,50,1,1
15194,19,9,0,0,40,1,1
5016,41,12,0,0,60,1,1
15850,19,9,1,0,37,1,1
9179,48,5,0,0,40,1,1
10874,57,3,0,1,35,1,1
7490,36,13,0,0,40,1,1
13239,55,10,0,0,40,1,1
1640,43,10,0,0,40,1,1
1290,47,10,0,0,55,1,1
11873,71,4,0,0,40,1,1
1380,28,14,0,0,60,1,1
1933,29,10,0,0,45,1,1
4675,74,9,0,0,35,1,1
14919,52,9,0,1,36,1,1
11352,30,5,0,1,38,1,1
10222,28,10,0,0,40,1,1
892,70,9,0,0,40,1,1
7287,22,10,1,1,40,1,1
4876,22,9,0,1,28,1,1
12261,28,13,0,0,45,1,1
7906,28,9,0,0,20,1,1
12447,35,9,0,1,28,1,1
8194,29,7,0,0,44,1,1
15311,24,9,0,0,50,1,1
10301,49,9,0,0,50,1,1
9041,51,14,0,1,32,1,1
10929,22,13,0,0,15,1,1
2466,29,15,0,1,40,1,1
7657,76,13,0,0,13,1,1
10106,56,9,0,1,40,1,1
9788,31,10,0,0,40,1,1
14064,53,4,0,1,80,1,1
1913,20,9,0,0,40,1,1
13331,25,4,0,1,40,1,1
11362,24,10,0,0,60,1,1
13832,38,10,0,0,42,1,1
2736,57,13,0,0,40,1,1
726,53,15,3,0,50,1,1
7214,20,9,1,0,40,1,1
8245,24,13,0,1,40,1,1
1796,24,9,0,1,20,1,1
3845,55,9,0,1,40,1,1
14199,32,9,0,0,45,1,1
6402,81,9,0,1,40,1,1
10745,35,13,0,0,45,1,1
10992,64,9,1,1,40,1,1
936,23,10,0,1,40,1,1
2265,24,11,0,0,30,1,1
824,56,9,0,0,40,1,1
12513,44,13,0,0,40,1,1
7274,50,9,1,1,37,1,1
11593,59,9,0,0,40,1,1
1389,69,12,0,0,40,1,1
3564,56,14,0,1,40,1,1
9076,39,7,0,0,1,1,1
5429,39,10,0,0,40,1,1
7827,26,14,0,0,48,1,1
13895,33,13,0,1,40,1,1
5690,72,4,1,1,40,1,1
13059,30,9,0,0,40,1,1
7878,32,10,0,0,20,1,1
1868,39,9,0,0,60,1,1
13373,41,9,0,1,30,1,1
8202,29,13,0,0,40,1,1
11607,20,9,0,0,35,1,0
13613,29,14,3,1,42,1,1
7486,45,9,0,0,40,1,1
9655,33,9,0,1,40,1,1
806,24,9,0,0,40,1,1
4805,43,13,0,0,40,1,1
14426,35,10,4,0,40,1,1
12260,43,13,0,0,60,1,1
10300,17,6,1,0,15,1,1
14942,64,9,0,1,22,1,1
16209,29,9,3,1,45,1,1
10426,45,11,0,1,44,1,1
9155,55,10,0,0,50,1,1
7511,68,2,1,1,40,0,0
8056,54,14,0,0,40,1,1
4494,33,10,0,0,20,1,1
2632,20,9,0,0,40,1,1
14538,49,9,0,0,40,1,1
8896,46,14,0,0,20,1,1
8623,17,7,0,1,16,1,1
7832,27,10,0,0,40,1,1
4388,39,9,0,1,40,1,1
14269,55,13,0,0,40,1,1
145,47,9,0,1,30,1,1
6467,47,14,0,0,50,1,1
2033,36,9,0,0,40,1,1
14901,36,9,0,0,50,1,1
1165,46,10,0,1,52,1,1
11692,41,9,0,0,40,1,1
2050,55,10,0,1,40,1,1
3760,35,10,0,0,40,1,1
10816,30,9,0,0,40,1,1
12676,68,9,0,0,8,0,0
4435,53,8,0,0,40,1,1
3430,28,11,0,1,23,1,1
8190,59,9,0,0,40,1,1
14321,54,10,0,0,40,1,1
7069,31,13,0,0,40,1,1
4361,71,9,0,1,20,1,1
10616,21,8,0,0,25,1,1
9454,48,9,0,0,40,1,1
1771,20,5,0,1,40,1,1
3511,47,9,0,0,40,1,1
271,58,6,0,0,40,1,1
12984,28,13,0,0,40,1,1
16244,32,11,0,0,60,1,1
8436,53,13,1,0,40,1,1
12605,38,10,0,0,40,1,1
12764,33,13,0,0,50,1,1
2032,30,13,0,0,70,1,1
15625,54,9,0,0,40,1,1
12316,18,9,0,1,20,1,1
9005,47,10,0,0,21,1,1
15756,62,9,0,0,40,1,1
14202,18,10,4,1,20,0,0
3810,37,13,0,0,50,1,1
16014,28,9,0,0,60,1,1
13585,47,13,0,1,60,1,1
14662,31,13,0,0,50,1,1
9996,35,9,0,1,40,1,1
14988,58,10,0,0,40,1,1
4346,39,5,0,0,40,1,1
10653,34,10,0,1,65,1,1
545,38,13,0,0,60,1,1
3241,43,13,0,0,45,1,1
8930,48,2,0,0,52,1,1
8502,42,9,0,0,40,1,1
11713,52,4,1,0,40,1,1
9323,38,11,0,0,50,1,1
13737,42,4,1,1,40,1,1
16150,51,9,0,1,40,1,1
12303,41,9,0,0,40,1,1
10961,60,9,0,0,50,1,1
7564,26,10,0,0,40,1,1
920,45,13,0,0,40,1,1
14889,52,9,0,0,40,1,1
11779,18,9,0,0,40,1,1
6640,33,9,0,0,30,1,1
12151,29,13,0,0,40,1,1
7694,50,9,0,1,45,1,1
8230,36,10,0,0,50,1,1
12651,55,9,0,1,40,1,1
7126,29,11,1,0,40,1,1
4278,58,9,0,0,40,1,1
2983,27,3,0,0,52,1,1
13482,33,10,0,0,40,1,1
130,41,10,0,0,40,1,1
13409,52,13,0,0,60,1,1
7980,44,13,0,0,40,1,1
2667,32,14,3,1,20,1,1
7138,20,10,0,0,40,0,0
3223,36,9,0,0,40,1,1
9374,35,10,3,0,40,1,1
7693,21,9,0,0,40,1,1
5392,41,13,0,0,99,1,1
614,51,4,0,0,40,1,1
16127,39,9,0,0,72,1,1
1466,48,3,0,0,40,1,1
4497,58,13,0,1,40,1,1
3042,31,9,0,1,25,1,1
9126,26,10,0,0,45,1,1
2419,54,14,0,0,40,1,1
5085,37,13,0,0,40,1,1
3294,27,13,0,0,40,1,1
6737,28,7,0,0,40,1,1
1500,19,10,0,1,20,1,1
13014,55,9,0,1,40,1,1
9018,81,6,0,0,45,1,1
1521,32,9,0,0,40,1,1
14888,53,7,0,0,40,1,1
11122,53,10,0,0,60,1,1
4232,18,8,1,1,18,1,1
7686,37,9,0,0,70,1,1
8820,44,8,0,0,40,1,1
4430,33,13,3,0,40,1,1
12045,24,13,1,1,20,1,1
390,50,13,0,1,50,1,1
12537,60,9,0,0,40,1,1
16061,43,13,0,0,40,1,1
7124,46,9,0,0,40,1,1
5913,31,10,0,0,40,1,1
12182,28,9,0,0,40,1,1
8592,21,10,0,1,40,1,1
4806,46,5,0,0,40,1,1
13327,52,9,0,1,99,1,1
14626,61,13,0,1,30,1,1
11551,43,12,0,0,40,1,1
8238,33,9,0,0,50,1,1
13849,19,9,0,1,20,1,1
8044,47,9,0,0,50,1,1
15936,44,10,0,1,40,1,1
3993,43,15,0,1,5,1,1
11834,48,9,0,0,40,1,1
11918,64,7,0,0,15,1,1
15573,18,8,1,1,15,0,0
13400,29,9,0,0,40,1,1
6609,48,10,0,0,40,1,1
5319,27,8,0,0,40,1,1
16028,49,16,0,0,45,1,1
7119,38,10,0,0,55,1,1
2421,40,13,0,1,50,1,1
5604,40,16,0,0,55,1,1
1750,53,10,0,1,5,0,0
15997,45,10,0,0,40,1,1
14724,71,7,0,0,75,1,1
12254,20,10,0,0,30,1,1
15832,41,10,0,0,40,0,0
338,36,9,0,0,80,1,1
8407,36,10,0,0,40,1,1
11855,43,13,0,0,40,1,1
1341,52,10,0,0,40,1,1
15564,42,10,0,0,35,1,1
7982,43,9,0,0,40,1,1
16008,33,11,0,0,50,1,1
12086,47,10,0,0,40,1,1
3640,27,6,0,0,40,1,1
329,64,16,0,0,50,1,1
15226,28,11,0,0,40,1,1
3004,36,7,0,0,40,0,0
6960,59,13,0,0,35,1,1
4090,32,13,0,0,70,1,1
11307,47,9,0,0,40,1,1
9828,20,10,0,1,20,1,1
2322,48,13,0,1,40,1,1
6667,20,9,0,1,20,1,1
7009,47,13,0,0,40,1,1
4197,18,9,0,1,30,1,1
3549,47,13,0,1,40,1,1
9650,36,10,0,0,40,1,1
8363,17,7,0,0,15,1,1
4203,66,10,0,1,40,1,1
15690,52,13,0,0,52,1,1
11761,23,9,0,0,40,1,1
12418,39,12,0,0,20,1,1
14595,39,13,0,1,40,1,1
13350,53,10,0,0,30,1,1
14693,57,13,0,1,35,1,1
6185,55,9,0,0,40,1,1
1639,29,10,0,1,40,1,1
9130,50,10,0,0,40,1,1
60,30,13,0,1,50,1,1
1240,41,14,0,1,38,1,1
5760,36,4,0,0,55,1,1
5136,69,9,0,1,40,1,1
2343,40,14,0,0,50,1,1
2120,41,9,0,1,40,1,1
1524,19,10,0,0,28,0,0
7617,49,6,0,1,40,1,1
153,22,7,0,0,40,1,1
481,31,13,0,0,40,1,1
6122,50,11,0,0,40,1,1
12652,39,13,0,0,45,1,1
7674,22,9,2,0,55,1,1
7101,53,9,1,0,40,1,1
12112,52,9,3,0,40,1,1
1762,55,9,1,0,40,1,1
8942,42,9,1,0,40,1,1
7715,22,10,0,0,35,1,1
9977,27,9,0,0,40,1,1
14830,49,14,0,0,40,1,1
7479,41,9,0,1,40,1,1
6212,44,13,1,1,40,1,1
12693,47,9,0,1,35,1,1
4853,38,13,0,0,50,1,1
2711,44,9,0,0,40,1,1
6766,18,8,0,1,30,0,0
4150,64,14,0,0,40,1,1
12385,32,14,0,0,60,1,1
1333,26,13,0,0,40,1,1
15357,27,10,0,0,40,1,1
11046,21,10,0,0,25,1,1
8378,40,13,0,1,38,1,1
9328,47,9,1,1,55,1,1
15325,47,9,1,0,50,1,1
15813,47,12,0,0,50,1,1
10250,39,9,0,0,42,1,1
14894,32,13,3,0,45,1,1
3850,34,8,0,1,40,1,1
8340,54,10,1,1,40,1,1
4124,36,14,0,0,50,1,1
13081,71,10,0,1,28,1,1
14642,30,13,0,1,40,1,1
11555,28,13,4,1,40,1,1
4788,19,9,0,1,8,0,0
2866,25,10,4,1,40,1,1
11968,28,9,0,1,55,0,0
1386,40,7,0,0,40,1,1
5941,32,10,0,0,40,1,1
3067,34,11,0,0,35,0,0
14793,26,9,0,1,40,1,1
13887,36,10,0,0,40,1,1
3629,39,8,0,0,32,1,1
15434,19,9,0,1,20,1,1
12989,49,4,0,0,40,1,1
14618,66,6,0,0,30,1,1
3028,59,13,1,1,35,1,1
2969,31,12,0,0,40,1,1
11664,41,9,0,0,40,1,1
9900,41,13,0,1,40,1,1
11145,47,3,0,1,40,1,1
8646,57,11,0,1,50,1,1
6136,53,9,0,1,40,1,1
14871,27,12,0,0,40,1,1
8801,40,13,0,0,60,1,1
4263,42,11,0,0,40,1,1
13018,29,9,3,0,26,1,1
645,22,9,0,1,25,1,1
15743,18,10,0,1,15,1,1
2074,28,9,1,0,40,1,1
12244,76,4,0,0,45,1,1
341,33,13,0,0,40,1,1
8041,18,7,0,0,30,0,0
1622,47,13,0,0,50,1,1
12875,49,9,0,0,50,0,0
13689,31,9,0,0,50,1,1
7141,40,9,0,0,23,0,0
5796,61,13,0,0,45,1,1
7184,19,10,0,0,40,1,1
15228,36,9,0,0,40,1,1
8232,64,9,0,1,70,1,1
5475,22,9,0,0,45,1,1
10281,24,10,0,1,40,1,1
12116,34,9,0,0,50,1,1
10367,28,10,0,0,40,1,1
15116,32,10,1,1,41,1,1
74,46,10,4,0,40,1,1
16111,43,9,0,0,40,1,1
16167,27,9,0,0,45,1,1
10849,45,7,0,0,40,1,1
11372,52,14,0,0,60,1,1
10268,32,13,0,1,48,1,1
8633,55,13,0,0,60,1,1
15072,42,14,0,0,50,1,1
2051,37,10,0,0,48,1,1
2541,43,10,0,0,40,1,1
1301,45,14,0,1,45,1,1
5877,20,9,1,0,20,1,1
7368,23,9,0,0,50,1,1
11622,24,10,0,0,40,1,1
1304,29,13,0,1,40,1,1
8428,45,13,3,0,40,1,1
14848,40,10,0,0,50,1,1
2599,43,9,0,0,40,1,1
12808,67,7,1,0,9,1,1
2573,56,10,0,0,32,1,1
11472,22,10,0,1,40,1,1
3186,24,13,0,1,45,1,1
12145,41,10,0,0,46,1,1
2768,38,11,0,1,45,1,1
4831,41,10,0,0,60,1,1
4223,40,9,0,1,40,1,1
15736,46,13,0,0,55,1,1
2106,33,14,3,0,40,1,1
2679,35,9,1,0,40,1,1
10953,41,12,0,0,40,1,1
12880,62,14,3,0,40,1,1
13591,31,9,1,0,37,1,1
1387,44,14,0,1,50,1,1
15770,64,15,0,0,40,1,1
15483,18,7,0,1,5,1,1
14587,68,13,0,0,40,1,1
15751,24,13,1,0,50,1,1
7083,59,9,1,0,40,1,1
13364,30,9,0,0,40,1,1
13192,35,9,0,0,50,1,1
14045,20,9,0,0,35,1,1
1279,37,2,0,0,40,1,1
13221,59,9,0,1,40,1,1
804,36,9,0,0,40,1,1
1555,46,9,0,0,40,1,1
15477,21,9,0,0,40,1,1
11382,59,15,3,0,40,1,1
4566,61,9,0,0,40,1,1
12994,35,10,1,0,40,1,1
15764,53,5,1,0,40,1,1
4841,37,11,0,0,45,1,1
3594,39,10,1,0,40,1,1
6035,30,9,0,0,40,1,1
6852,42,13,0,1,55,1,1
10112,44,9,0,1,50,1,1
8705,47,13,1,0,40,1,1
4177,44,14,0,0,50,1,1
1308,19,10,0,1,20,1,1
13859,57,13,0,0,40,1,1
9106,51,10,1,1,40,1,1
3452,50,9,0,1,40,1,1
3695,23,10,0,1,30,1,1
4242,41,12,0,0,40,1,1
11348,52,9,0,0,48,1,1
2198,68,10,0,0,40,1,1
8966,34,9,0,0,48,1,1
4425,64,10,0,0,40,1,1
6150,27,9,1,1,40,1,1
14289,35,11,0,0,40,1,1
943,67,10,0,0,40,1,1
822,47,9,0,0,40,1,1
5005,33,9,0,0,40,1,1
6612,40,14,0,0,60,1,1
12469,71,13,1,0,50,1,1
8356,24,9,0,0,35,1,1
5619,40,7,0,0,40,1,1
4547,29,11,0,0,70,1,1
12175,18,10,0,1,40,1,1
2538,47,10,0,1,25,1,1
15890,75,9,0,1,20,1,1
9503,37,10,1,1,40,1,1
5207,63,15,0,0,50,1,1
15520,20,10,0,1,25,0,0
14715,39,10,0,0,40,1,1
13575,35,9,2,1,40,1,1
3054,17,6,0,0,25,1,1
3675,24,5,0,1,35,1,1
7776,29,9,0,0,35,1,1
7218,54,10,0,0,45,1,1
6722,50,13,0,1,40,1,1
3300,39,10,1,0,40,1,1
3310,29,13,0,1,35,1,1
7221,58,6,4,0,40,1,1
8519,30,12,4,1,40,1,1
14078,33,13,0,0,46,1,1
10682,18,10,0,1,15,1,1
14294,46,13,0,1,37,1,1
14295,23,9,0,0,40,1,1
5954,37,9,1,0,50,1,1
10998,19,11,3,0,20,1,1
12600,46,16,0,0,40,1,1
832,62,8,0,0,30,1,1
11271,26,13,0,0,43,1,1
3462,50,9,0,0,48,1,1
13489,33,9,0,1,40,1,1
15229,36,9,0,0,40,1,1
7643,47,14,0,1,60,1,1
54,38,5,0,0,54,1,1
14422,60,14,0,1,25,1,1
12256,56,9,0,0,10,1,1
3451,61,14,0,0,30,1,1
6305,50,9,1,0,40,1,1
10093,17,8,1,1,15,1,1
1481,59,14,0,0,15,1,1
4873,48,13,0,1,50,1,1
13087,25,13,0,0,45,1,1
8038,37,3,0,0,60,1,1
12342,33,10,0,1,55,1,1
3335,59,9,0,0,50,1,1
6016,77,4,0,0,40,1,1
4926,41,12,0,0,50,1,1
9138,35,13,0,0,50,1,1
5797,63,10,0,1,40,1,1
11485,50,9,0,0,40,1,1
10353,36,8,0,0,40,1,1
16010,20,10,0,0,40,1,1
5083,56,9,0,0,40,1,1
6645,23,9,0,0,40,1,1
12481,55,10,0,0,65,1,1
11249,48,6,0,0,40,1,1
5490,40,11,0,0,32,1,1
768,20,10,0,0,40,0,0
2065,27,9,1,1,40,1,1
15497,20,9,0,1,30,1,1
11687,31,13,0,1,40,1,1
7311,46,9,0,0,40,1,1
8477,28,9,0,0,40,1,1
16181,35,12,0,0,50,1,1
4524,54,9,0,0,40,1,1
11568,43,13,0,0,48,1,1
10524,24,10,0,1,40,1,1
2717,60,10,0,0,40,1,1
